V1,Gene,Input.x,Rank.x,baseMean.x,Input.y,Rank.y,baseMean.y,logMeanExpression,RankDiff,MeanRank,Shrinkage,num.trans,Variant_Alleles,Dfam_conserved,Dfam_simple
694,ENSG00000102038,TPM,2650,2749.432547,Counts,2668,2790.029627,8.329524732,-18,2659,None,5,,,
735,ENSG00000183644,TPM,2710,1641.008227,Counts,2728,1665.02684,7.813398182,-18,2719,None,4,,,
750,ENSG00000122591,TPM,2728,5481.568103,Counts,2746,5524.276651,9.017205331,-18,2737,None,9,,,
777,ENSG00000007062,TPM,2761,7822.541654,Counts,2779,7935.987605,9.375052409,-18,2770,None,22,,,
788,ENSG00000152556,TPM,2773,2030.312052,Counts,2791,2059.26358,8.026151843,-18,2782,None,32,,,
821,ENSG00000172765,TPM,2809,1411.248952,Counts,2827,1423.78893,7.660653013,-18,2818,None,15,,,
823,ENSG00000143437,TPM,2811,2374.22227,Counts,2829,2407.195579,8.182508972,-18,2820,None,12,,,
831,ENSG00000135090,TPM,2820,916.2193125,Counts,2838,927.8440125,7.229941178,-18,2829,None,19,,,
833,ENSG00000183723,TPM,2822,468.2758035,Counts,2840,474.809142,6.559162408,-18,2831,None,5,,,
835,ENSG00000107669,TPM,2824,3809.207773,Counts,2842,3857.240878,8.654836057,-18,2833,None,6,,,
838,ENSG00000188811,TPM,2827,1837.070546,Counts,2845,1864.00805,7.926268453,-18,2836,None,5,,,
841,ENSG00000149212,TPM,2831,15828.62169,Counts,2849,16060.90756,10.07991995,-18,2840,None,6,,,
849,ENSG00000117151,TPM,2839,2047.451669,Counts,2857,2072.825158,8.033938716,-18,2848,None,4,,,
852,ENSG00000164185,TPM,2842,1270.269261,Counts,2860,1288.307278,7.557171499,-18,2851,None,3,,,
861,ENSG00000156172,TPM,2853,2378.820453,Counts,2871,2413.784214,8.184712495,-18,2862,None,1,,,
875,ENSG00000173334,TPM,2869,454.1978495,Counts,2887,460.7056083,6.528762643,-18,2878,None,4,,,
880,ENSG00000170153,TPM,2876,2113.405365,Counts,2894,2142.488299,8.066097519,-18,2885,None,6,,,
883,ENSG00000244879,TPM,2879,1037.770171,Counts,2897,1050.4015,7.354343726,-18,2888,None,11,,,
914,ENSG00000169814,TPM,2912,943.5598185,Counts,2930,956.3353811,7.259627967,-18,2921,None,25,,,
923,ENSG00000186973,TPM,2922,1359.792899,Counts,2940,1379.981772,7.625489596,-18,2931,None,6,,,
928,ENSG00000126804,TPM,2927,865.9809209,Counts,2945,875.4429036,7.172963475,-18,2936,None,6,,,
930,ENSG00000163644,TPM,2929,1378.321761,Counts,2947,1397.909656,7.638812983,-18,2938,None,10,,,
938,ENSG00000279267,TPM,2937,599.1933653,Counts,2955,608.1456506,6.806017295,-18,2946,None,1,,,
940,ENSG00000133313,TPM,2939,596.4550202,Counts,2957,604.9018005,6.80117838,-18,2948,None,29,,,
952,ENSG00000146066,TPM,2952,956.7646624,Counts,2970,970.4744984,7.273787644,-18,2961,None,1,,,
956,ENSG00000013275,TPM,2956,2494.38958,Counts,2974,2528.960615,8.231873629,-18,2965,None,6,,,
984,ENSG00000163602,TPM,2985,1218.590384,Counts,3003,1236.403072,7.515775807,-18,2994,None,4,,,
1025,ENSG00000180263,TPM,3028,1595.575043,Counts,3046,1614.391708,7.784377891,-18,3037,None,7,,,
1037,ENSG00000152240,TPM,3040,1148.105069,Counts,3058,1164.701629,7.456140169,-18,3049,None,12,,,
1039,ENSG00000129515,TPM,3042,5671.832556,Counts,3060,5748.381356,9.053221335,-18,3051,None,11,,,
1040,ENSG00000163347,TPM,3043,853.0788534,Counts,3061,861.056705,7.157429523,-18,3052,None,2,,,
1071,ENSG00000118733,TPM,3074,1602.731696,Counts,3092,1624.885658,7.78952683,-18,3083,None,6,,,
1075,ENSG00000119640,TPM,3079,746.97095,Counts,3097,757.9392027,7.026374011,-18,3088,None,6,,,
1080,ENSG00000134744,TPM,3084,2568.166179,Counts,3102,2603.373893,8.260971833,-18,3093,None,21,,,
1081,ENSG00000067955,TPM,3085,1534.277197,Counts,3103,1553.653318,7.745480549,-18,3094,None,13,,,
1089,ENSG00000164830,TPM,3093,3747.153124,Counts,3111,3785.112174,8.637587785,-18,3102,None,15,,,
1095,ENSG00000154153,TPM,3100,755.2062112,Counts,3118,765.1429768,7.036832253,-18,3109,None,6,,,
1100,ENSG00000100372,TPM,3105,2714.964524,Counts,3123,2753.738152,8.316748462,-18,3114,None,17,,,
1101,ENSG00000100902,TPM,3106,6130.101846,Counts,3124,6220.389514,9.131329264,-18,3115,None,17,,,
1102,ENSG00000198663,TPM,3107,754.885053,Counts,3125,763.993631,7.036044591,-18,3116,None,4,,,
1103,ENSG00000130413,TPM,3108,1425.122168,Counts,3126,1439.739681,7.670891106,-18,3117,None,17,,,
1104,ENSG00000132432,TPM,3109,4125.861669,Counts,3127,4186.80283,8.735406704,-18,3118,None,7,,,
1105,ENSG00000116106,TPM,3110,1870.545038,Counts,3128,1890.073136,7.942924129,-18,3119,None,14,,,
1108,ENSG00000152193,TPM,3113,1693.127146,Counts,3131,1718.093096,7.844700704,-18,3122,None,1,,,
1110,ENSG00000163453,TPM,3115,3240.551664,Counts,3133,3288.634044,8.493897683,-18,3124,None,3,,,
1112,ENSG00000166226,TPM,3117,9474.96905,Counts,3135,9609.355342,9.566590496,-18,3126,None,14,,,
1114,ENSG00000170234,TPM,3119,1318.851925,Counts,3137,1337.669078,7.59472666,-18,3128,None,6,,,
1142,ENSG00000088832,TPM,3148,1491.833007,Counts,3166,1513.385003,7.718029951,-18,3157,None,19,,,
1151,ENSG00000124570,TPM,3157,1417.282887,Counts,3175,1436.986819,7.666585464,-18,3166,None,25,,,
1158,ENSG00000187607,TPM,3164,1875.580969,Counts,3182,1901.125435,7.946668406,-18,3173,None,21,,,
1180,ENSG00000198015,TPM,3186,13170.1485,Counts,3204,13358.11059,9.895919174,-18,3195,None,10,,,
1191,ENSG00000142166,TPM,3197,2762.336545,Counts,3215,2801.637221,8.334028517,-18,3206,None,7,,,
1198,ENSG00000152932,TPM,3204,1128.396286,Counts,3222,1140.194778,7.437497063,-18,3213,None,4,,,
1199,ENSG00000075711,TPM,3205,3146.24248,Counts,3223,3189.16571,8.463966521,-18,3214,None,71,,,
1213,ENSG00000154719,TPM,3220,1510.275326,Counts,3238,1532.559116,7.730418563,-18,3229,None,3,,,
1214,ENSG00000065911,TPM,3221,4555.540665,Counts,3239,4547.713983,8.828991758,-18,3230,None,21,,,
1225,ENSG00000205213,TPM,3232,1396.319394,Counts,3250,1416.268001,7.651811042,-18,3241,None,6,,,
1228,ENSG00000167721,TPM,3235,1375.289356,Counts,3253,1393.209928,7.636218598,-18,3244,None,5,,,
1234,ENSG00000146425,TPM,3241,7632.48624,Counts,3259,7744.540483,9.350515836,-18,3250,None,3,,,
1241,ENSG00000147419,TPM,3248,2316.003085,Counts,3266,2347.421652,8.157575038,-18,3257,None,11,,,
1250,ENSG00000184743,TPM,3257,3544.082213,Counts,3275,3596.125426,8.583382523,-18,3266,None,4,,,
1255,ENSG00000121022,TPM,3262,2276.640289,Counts,3280,2309.509725,8.140722207,-18,3271,None,13,,,
1261,ENSG00000255302,TPM,3268,1631.616276,Counts,3286,1655.540209,7.807667159,-18,3277,None,2,,,
1263,ENSG00000111639,TPM,3270,1962.547032,Counts,3288,1990.267972,7.9921608,-18,3279,None,7,,,
1269,ENSG00000134717,TPM,3276,6493.133781,Counts,3294,6587.111058,9.188778508,-18,3285,None,8,,,
1274,ENSG00000198538,TPM,3281,3889.664629,Counts,3299,3893.362868,8.671860206,-18,3290,None,8,,,
1283,ENSG00000172239,TPM,3290,1425.154004,Counts,3308,1445.096312,7.672153787,-18,3299,None,10,,,
1285,ENSG00000065548,TPM,3292,3240.284661,Counts,3310,3285.121169,8.493483371,-18,3301,None,9,,,
1286,ENSG00000119203,TPM,3293,3028.329027,Counts,3311,3071.528509,8.425975149,-18,3302,None,5,,,
1287,ENSG00000137364,TPM,3294,2883.667416,Counts,3312,2926.376362,8.377208011,-18,3303,None,1,,,
1288,ENSG00000153767,TPM,3295,1471.20339,Counts,3313,1492.541374,7.704124024,-18,3304,None,5,,,
1297,ENSG00000100823,TPM,3304,3077.66433,Counts,3322,3122.416231,8.442226608,-18,3313,None,20,,,
1299,ENSG00000073584,TPM,3307,10578.35744,Counts,3325,10728.6595,9.67675552,-18,3316,None,51,,,
1300,ENSG00000166181,TPM,3308,7422.91895,Counts,3326,7525.777592,9.322401088,-18,3317,None,11,,,
1311,ENSG00000198888,TPM,3320,35614.55398,Counts,3338,36134.87752,10.89083289,-18,3329,None,1,,,
1317,ENSG00000135870,TPM,3326,10646.54174,Counts,3344,10802.09594,9.683313943,-18,3335,None,6,,,
1318,ENSG00000137818,TPM,3327,15366.41467,Counts,3345,15563.17816,10.04966382,-18,3336,None,5,,,
32,ENSG00000246430,TPM,171,72.8933321,Counts,154,67.84986167,4.671128913,17,162.5,None,9,,,
33,ENSG00000231811,TPM,176,8.373631051,Counts,159,8.445622957,2.533414435,17,167.5,None,5,,,
51,ENSG00000135269,TPM,217,92.69805811,Counts,200,91.89471665,4.931919713,17,208.5,None,11,,,
77,ENSG00000074219,TPM,310,72.52717749,Counts,327,64.69712337,4.652776213,-17,318.5,None,10,,,
121,ENSG00000127124,TPM,417,34.23518709,Counts,400,33.74138562,3.933899557,17,408.5,None,7,,,
133,ENSG00000047365,TPM,464,53.92400278,Counts,447,50.32765938,4.370559038,17,455.5,None,10,,,
155,ENSG00000089351,TPM,545,26.42516645,Counts,528,25.86786285,3.672727152,17,536.5,None,14,,,
178,ENSG00000121904,TPM,620,46.17295647,Counts,603,44.50136625,4.225718373,17,611.5,None,10,,,
182,ENSG00000154654,TPM,630,61.62672732,Counts,647,57.69564816,4.505068611,-17,638.5,None,5,,,
195,ENSG00000146648,TPM,665,85.19107165,Counts,648,83.87387231,4.845194514,17,656.5,None,10,,,
197,ENSG00000078549,TPM,680,36.36411083,Counts,663,36.85837901,4.00356793,17,671.5,None,7,,,
218,ENSG00000271426,TPM,738,45.46084856,Counts,721,46.015429,4.226374707,17,729.5,None,1,,,
245,ENSG00000061273,TPM,865,59.27257785,Counts,882,60.18664993,4.492739209,-17,873.5,None,30,,,
255,ENSG00000132321,TPM,924,52.81090967,Counts,941,51.91543388,4.366514778,-17,932.5,None,10,,,
292,ENSG00000170421,TPM,1065,40.49056277,Counts,1082,40.83336363,4.109352126,-17,1073.5,None,17,,,
297,ENSG00000167244,TPM,1092,301.4277796,Counts,1075,295.537538,6.107460539,17,1083.5,None,7,,,
309,ENSG00000239467,TPM,1176,187.7579762,Counts,1159,188.5641766,5.642049133,17,1167.5,None,13,,,
316,ENSG00000142197,TPM,1232,108.2232106,Counts,1215,109.1443669,5.092494161,17,1223.5,None,4,,,
320,ENSG00000149639,TPM,1256,75.09490274,Counts,1239,74.14386861,4.719987379,17,1247.5,None,4,,,
323,ENSG00000125844,TPM,1274,51.98441929,Counts,1291,49.47613407,4.340194838,-17,1282.5,None,11,,,
350,ENSG00000196353,TPM,1419,122.2602432,Counts,1402,118.2288188,5.200564796,17,1410.5,None,14,,,
356,ENSG00000143147,TPM,1440,359.4213438,Counts,1457,363.997698,6.294195674,-17,1448.5,None,10,,,
431,ENSG00000078328,TPM,1807,175.4395059,Counts,1790,176.3325074,5.574454652,17,1798.5,None,38,,,
446,ENSG00000068615,TPM,1901,267.8540688,Counts,1918,271.6526094,6.00062341,-17,1909.5,None,13,,,
493,ENSG00000223745,TPM,2085,1701.306052,Counts,2102,1714.861545,7.847268988,-17,2093.5,None,32,,,
499,ENSG00000154274,TPM,2108,245.1102553,Counts,2125,248.0648498,5.911183236,-17,2116.5,None,3,,,
500,ENSG00000258998,TPM,2109,116.0891689,Counts,2126,117.706878,5.164457965,-17,2117.5,None,2,,,
520,ENSG00000248932,TPM,2164,411.6127276,Counts,2181,416.4448638,6.429453571,-17,2172.5,None,17,,,
543,ENSG00000137103,TPM,2220,279.399982,Counts,2237,282.2580214,6.041513425,-17,2228.5,None,9,,,
558,ENSG00000145088,TPM,2278,230.228008,Counts,2295,233.5467776,5.849328805,-17,2286.5,None,5,,,
564,ENSG00000143772,TPM,2312,271.7642001,Counts,2329,275.810676,6.01535083,-17,2320.5,None,3,,,
599,ENSG00000226950,TPM,2458,1210.41041,Counts,2475,1228.107063,7.509041492,-17,2466.5,None,14,,,
615,ENSG00000161048,TPM,2489,1378.852113,Counts,2506,1397.12632,7.638879743,-17,2497.5,None,10,,,
678,ENSG00000092068,TPM,2625,1480.040552,Counts,2642,1501.418021,7.710092934,-17,2633.5,None,14,,,
734,ENSG00000165948,TPM,2709,393.1987476,Counts,2726,398.9383147,6.384634217,-17,2717.5,None,13,,,
773,ENSG00000196562,TPM,2755,493.4703507,Counts,2772,500.1838721,6.611452538,-17,2763.5,None,12,,,
796,ENSG00000183044,TPM,2782,1204.481553,Counts,2799,1221.565352,7.503986317,-17,2790.5,None,16,,,
798,ENSG00000135047,TPM,2784,804.0774496,Counts,2801,815.6713387,7.09995548,-17,2792.5,None,43,,,
808,ENSG00000083097,TPM,2796,1752.908317,Counts,2813,1775.915191,7.87886214,-17,2804.5,None,7,,,
840,ENSG00000152234,TPM,2829,45663.80007,Counts,2846,46327.90607,11.13936233,-17,2837.5,None,20,,,
854,ENSG00000090060,TPM,2844,7635.871275,Counts,2861,7726.935607,9.350044841,-17,2852.5,None,26,,,
864,ENSG00000017260,TPM,2856,5447.342886,Counts,2873,5519.464935,9.012751909,-17,2864.5,None,24,,,
865,ENSG00000144893,TPM,2857,5374.489895,Counts,2874,5434.195818,8.998580258,-17,2865.5,None,9,,,
866,ENSG00000243927,TPM,2859,2048.627857,Counts,2876,2075.743962,8.034792989,-17,2867.5,None,5,,,
868,ENSG00000111907,TPM,2861,2728.460234,Counts,2878,2767.329162,8.32169516,-17,2869.5,None,17,,,
893,ENSG00000154640,TPM,2890,783.1574011,Counts,2907,794.3201212,7.073538717,-17,2898.5,None,6,,,
900,ENSG00000125124,TPM,2898,1069.00283,Counts,2915,1081.51512,7.383840621,-17,2906.5,None,21,,,
907,ENSG00000138594,TPM,2905,1863.456958,Counts,2922,1883.871245,7.939298766,-17,2913.5,None,11,,,
909,ENSG00000009844,TPM,2907,11170.84741,Counts,2924,11334.30422,9.731393487,-17,2915.5,None,5,,,
911,ENSG00000100890,TPM,2909,1396.854518,Counts,2926,1415.102417,7.651788391,-17,2917.5,None,11,,,
920,ENSG00000101972,TPM,2919,12109.05476,Counts,2936,12268.30354,9.811548045,-17,2927.5,None,18,,,
926,ENSG00000166295,TPM,2925,3718.968307,Counts,2942,3772.618525,8.631463856,-17,2933.5,None,5,,,
927,ENSG00000147162,TPM,2926,8277.457836,Counts,2943,8397.575028,9.431581743,-17,2934.5,None,11,,,
934,ENSG00000148541,TPM,2933,1489.985226,Counts,2950,1509.90706,7.716433519,-17,2941.5,None,20,,,
942,ENSG00000164543,TPM,2941,439.8377638,Counts,2958,444.1581507,6.495139927,-17,2949.5,None,4,,,
973,ENSG00000151465,TPM,2973,1502.25936,Counts,2990,1524.304763,7.725070288,-17,2981.5,None,9,,,
977,ENSG00000138430,TPM,2977,2286.914476,Counts,2994,2315.228966,8.144542442,-17,2985.5,None,9,,,
990,ENSG00000152422,TPM,2991,568.5774848,Counts,3008,576.9443947,6.753495889,-17,2999.5,None,6,,,
998,ENSG00000162927,TPM,3001,543.0266274,Counts,3018,549.3185503,6.706478281,-17,3009.5,None,6,,,
1001,ENSG00000088538,TPM,3004,671.8181153,Counts,3021,681.7158143,6.920351633,-17,3012.5,None,1,,,
1014,ENSG00000147100,TPM,3017,634.6418843,Counts,3034,643.8529425,6.863352251,-17,3025.5,None,3,,,
1016,ENSG00000109919,TPM,3019,2725.793011,Counts,3036,2759.387699,8.320079617,-17,3027.5,None,6,,,
1024,ENSG00000182831,TPM,3027,1068.07113,Counts,3044,1083.095881,7.383752828,-17,3035.5,None,2,,,
1042,ENSG00000065427,TPM,3045,3225.980478,Counts,3062,3273.706462,8.489376615,-17,3053.5,None,12,,,
1055,ENSG00000168894,TPM,3058,1513.158111,Counts,3075,1535.568272,7.732343903,-17,3066.5,None,6,,,
1056,ENSG00000133116,TPM,3059,434.7518611,Counts,3076,441.2786991,6.485232326,-17,3067.5,None,2,,,
1060,ENSG00000288066,TPM,3063,2032.214478,Counts,3080,2062.195588,8.027252051,-17,3071.5,None,1,,,
1064,ENSG00000137509,TPM,3067,2622.691226,Counts,3084,2657.004439,8.28177295,-17,3075.5,None,19,,,
1074,ENSG00000139946,TPM,3078,1175.532507,Counts,3095,1192.839156,7.479837091,-17,3086.5,None,3,,,
1088,ENSG00000156110,TPM,3092,1058.865164,Counts,3109,1073.445703,7.374997609,-17,3100.5,None,14,,,
1099,ENSG00000183431,TPM,3104,4756.340487,Counts,3121,4821.754454,8.877272813,-17,3112.5,None,8,,,
1107,ENSG00000168092,TPM,3112,14289.68346,Counts,3129,14500.4082,9.97766173,-17,3120.5,None,8,,,
1123,ENSG00000137449,TPM,3128,3879.424806,Counts,3145,3935.077174,8.673677727,-17,3136.5,None,8,,,
1125,ENSG00000166847,TPM,3130,3354.638757,Counts,3147,3398.780969,8.527941074,-17,3138.5,None,8,,,
1126,ENSG00000137074,TPM,3132,1580.997553,Counts,3149,1603.877745,7.776088798,-17,3140.5,None,56,,,
1139,ENSG00000136925,TPM,3145,2122.942228,Counts,3162,2152.807101,8.070701624,-17,3153.5,None,6,,,
1147,ENSG00000118276,TPM,3153,3282.271322,Counts,3170,3320.143412,8.505594795,-17,3161.5,None,5,,,
1154,ENSG00000136238,TPM,3160,8368.042449,Counts,3177,8491.377978,9.442541296,-17,3168.5,None,6,,,
1157,ENSG00000095485,TPM,3163,646.8800792,Counts,3180,655.2330848,6.881921052,-17,3171.5,None,8,,,
1161,ENSG00000164346,TPM,3167,1592.691897,Counts,3184,1613.15322,7.782919181,-17,3175.5,None,5,,,
1177,ENSG00000109519,TPM,3183,2184.795078,Counts,3200,2216.235783,8.099527853,-17,3191.5,None,4,,,
1184,ENSG00000102699,TPM,3190,2756.684746,Counts,3207,2796.711836,8.332077494,-17,3198.5,None,3,,,
1185,ENSG00000213064,TPM,3191,1887.523696,Counts,3208,1912.478358,7.95288341,-17,3199.5,None,4,,,
1186,ENSG00000253729,TPM,3192,1466.933378,Counts,3209,1485.800966,7.700672616,-17,3200.5,None,11,,,
1204,ENSG00000083937,TPM,3210,1146.085709,Counts,3227,1162.840612,7.454434037,-17,3218.5,None,10,,,
1218,ENSG00000125484,TPM,3225,2065.344966,Counts,3242,2095.871482,8.043432339,-17,3233.5,None,2,,,
1230,ENSG00000119682,TPM,3237,1086.449094,Counts,3254,1102.124265,7.400932823,-17,3245.5,None,17,,,
1258,ENSG00000143977,TPM,3265,4351.488222,Counts,3282,4415.695901,8.788644684,-17,3273.5,None,9,,,
1273,ENSG00000163468,TPM,3280,10390.58577,Counts,3297,10542.7219,9.658989273,-17,3288.5,None,16,,,
1276,ENSG00000129128,TPM,3283,3034.450494,Counts,3300,3077.081527,8.427922812,-17,3291.5,None,4,,,
1277,ENSG00000108953,TPM,3284,27308.40889,Counts,3301,27699.89017,10.6251822,-17,3292.5,None,13,,,
1278,ENSG00000198492,TPM,3285,2187.46602,Counts,3302,2218.970517,8.100753466,-17,3293.5,None,9,,,
1279,ENSG00000147416,TPM,3286,1007.943389,Counts,3303,1021.639084,7.325651421,-17,3294.5,None,6,,,
1281,ENSG00000135624,TPM,3288,2359.064488,Counts,3305,2392.861267,8.176249607,-17,3296.5,None,17,,,
1293,ENSG00000131013,TPM,3300,3540.340652,Counts,3317,3592.570853,8.582348912,-17,3308.5,None,2,,,
1301,ENSG00000148730,TPM,3310,4475.732276,Counts,3327,4541.412299,8.816770004,-17,3318.5,None,1,,,
1302,ENSG00000068697,TPM,3311,20473.27732,Counts,3328,20775.04451,10.33724204,-17,3319.5,None,2,,,
1303,ENSG00000156508,TPM,3312,271147.5543,Counts,3329,275122.2864,12.92075795,-17,3320.5,None,23,,,
1304,ENSG00000129083,TPM,3313,13246.63603,Counts,3330,13435.96296,9.901716861,-17,3321.5,None,12,,,
1305,ENSG00000156261,TPM,3314,9349.00056,Counts,3331,9486.54786,9.553382018,-17,3322.5,None,12,,,
1309,ENSG00000137500,TPM,3318,3131.806511,Counts,3335,3177.294112,8.459660169,-17,3326.5,None,19,,,
1310,ENSG00000005469,TPM,3319,2561.478678,Counts,3336,2595.100974,8.258170919,-17,3327.5,None,7,,,
1313,ENSG00000124783,TPM,3322,15880.71639,Counts,3339,16113.01352,10.08318998,-17,3330.5,None,11,,,
1314,ENSG00000114503,TPM,3323,5491.397538,Counts,3340,5570.524609,9.021194765,-17,3331.5,None,13,,,
1315,ENSG00000114209,TPM,3324,3544.728233,Counts,3341,3596.157517,8.583506448,-17,3332.5,None,18,,,
1316,ENSG00000110768,TPM,3325,5212.443383,Counts,3342,5284.054101,8.968838131,-17,3333.5,None,16,,,
1325,ENSG00000145730,TPM,3335,3921.521117,Counts,3352,3975.759903,8.684299763,-17,3343.5,None,27,,,
5,ENSG00000205111,TPM,53,8.964258755,Counts,69,8.534258994,2.582591905,-16,61,None,4,,,
7,ENSG00000198010,TPM,68,15.77323738,Counts,84,10.62895862,3.048690723,-16,76,None,15,,,
26,ENSG00000249776,TPM,150,12.58507549,Counts,166,8.927624975,2.83608498,-16,158,None,3,,,
62,ENSG00000230368,TPM,247,36.06595349,Counts,231,34.1587016,3.973029753,16,239,None,3,,,
68,ENSG00000198915,TPM,287,19.77524015,Counts,303,18.62814552,3.370370853,-16,295,None,5,,,
72,ENSG00000050628,TPM,295,34.58076946,Counts,311,32.1100769,3.924658992,-16,303,None,12,,,
74,ENSG00000164342,TPM,301,33.1089302,Counts,317,29.3926288,3.867135353,-16,309,None,5,,,
104,ENSG00000163131,TPM,372,71.89896959,Counts,356,71.23377345,4.677638337,16,364,None,6,,,
139,ENSG00000081923,TPM,486,41.6149086,Counts,470,40.38453427,4.12401947,16,478,None,8,,,
206,ENSG00000078269,TPM,703,89.10078703,Counts,687,89.09985361,4.895229784,16,695,None,9,,,
210,ENSG00000147536,TPM,715,48.4315229,Counts,699,48.75454703,4.287836778,16,707,None,9,,,
236,ENSG00000134321,TPM,821,154.3685301,Counts,837,153.6566385,5.443269509,-16,829,None,5,,,
264,ENSG00000274492,TPM,947,69.4876536,Counts,931,70.30619009,4.650533042,16,939,None,1,,,
293,ENSG00000164116,TPM,1071,158.3751184,Counts,1055,155.2845379,5.463905477,16,1063,None,13,,,
314,ENSG00000226891,TPM,1222,68.37170179,Counts,1206,69.0238009,4.633598274,16,1214,None,21,,,
341,ENSG00000253948,TPM,1353,104.5035105,Counts,1337,105.7475499,5.058646014,16,1345,None,6,,,
348,ENSG00000214223,TPM,1411,60.2274651,Counts,1427,61.02852032,4.508017287,-16,1419,None,1,,,
389,ENSG00000183474,TPM,1603,581.7353081,Counts,1619,578.256217,6.769485152,-16,1611,None,15,,,
399,ENSG00000102384,TPM,1680,87.28365754,Counts,1696,87.56399896,4.875698396,-16,1688,None,5,,,
400,ENSG00000105875,TPM,1689,226.4209467,Counts,1673,228.9571602,5.831587791,16,1681,None,9,,,
413,ENSG00000279118,TPM,1757,118.8876619,Counts,1773,120.5717808,5.188354902,-16,1765,None,1,,,
436,ENSG00000151623,TPM,1833,314.8479091,Counts,1817,316.8563284,6.159678883,16,1825,None,9,,,
459,ENSG00000153896,TPM,1968,150.7935076,Counts,1984,151.5944712,5.423145497,-16,1976,None,6,,,
467,ENSG00000140527,TPM,2017,387.4501348,Counts,2033,393.135839,6.369931897,-16,2025,None,5,,,
494,ENSG00000120910,TPM,2087,405.1875069,Counts,2103,410.3237398,6.414031542,-16,2095,None,8,,,
517,ENSG00000251369,TPM,2157,398.537873,Counts,2173,404.2748826,6.398054546,-16,2165,None,7,,,
576,ENSG00000133460,TPM,2380,226.0102293,Counts,2396,227.7786332,5.828650121,-16,2388,None,23,,,
577,ENSG00000184347,TPM,2390,276.8765221,Counts,2406,278.2183167,6.030650838,-16,2398,None,8,,,
611,ENSG00000204623,TPM,2483,441.3099319,Counts,2499,446.4460917,6.499084505,-16,2491,None,11,,,
613,ENSG00000163170,TPM,2487,557.7187392,Counts,2503,565.7079634,6.73408347,-16,2495,None,5,,,
640,ENSG00000183354,TPM,2557,2153.610027,Counts,2573,2177.423837,8.084045002,-16,2565,None,6,,,
663,ENSG00000163617,TPM,2599,1904.616997,Counts,2615,1929.670118,7.961876369,-16,2607,None,8,,,
670,ENSG00000088179,TPM,2613,1782.891435,Counts,2629,1801.173709,7.894869101,-16,2621,None,12,,,
680,ENSG00000140264,TPM,2628,29702.92901,Counts,2644,30138.4023,10.70934113,-16,2636,None,18,,,
706,ENSG00000239653,TPM,2670,908.1808117,Counts,2686,921.2257403,7.221685107,-16,2678,None,1,,,
708,ENSG00000198604,TPM,2672,1133.646945,Counts,2688,1145.775208,7.442220013,-16,2680,None,12,,,
724,ENSG00000171724,TPM,2696,5305.334974,Counts,2712,5379.548613,8.986585294,-16,2704,None,2,,,
726,ENSG00000172493,TPM,2698,4949.80025,Counts,2714,5022.039528,8.917420609,-16,2706,None,12,,,
727,ENSG00000120063,TPM,2700,4146.453745,Counts,2716,4190.424299,8.739002396,-16,2708,None,2,,,
742,ENSG00000244694,TPM,2719,654.2074272,Counts,2735,663.853918,6.89379264,-16,2727,None,2,,,
748,ENSG00000198393,TPM,2725,577.7252021,Counts,2741,580.4886194,6.766156589,-16,2733,None,7,,,
766,ENSG00000092820,TPM,2748,1915.489307,Counts,2764,1940.105744,7.967468092,-16,2756,None,4,,,
770,ENSG00000159086,TPM,2752,7813.989994,Counts,2768,7909.941518,9.3732209,-16,2760,None,9,,,
775,ENSG00000265241,TPM,2758,8594.320712,Counts,2774,8710.096789,9.468802348,-16,2766,None,9,,,
780,ENSG00000175265,TPM,2764,916.2328281,Counts,2780,924.3380335,7.228680024,-16,2772,None,5,,,
792,ENSG00000167191,TPM,2777,636.9172808,Counts,2793,644.3319885,6.865977906,-16,2785,None,11,,,
801,ENSG00000070785,TPM,2788,1796.321313,Counts,2804,1820.141941,7.903371766,-16,2796,None,10,,,
804,ENSG00000117620,TPM,2792,2002.733296,Counts,2808,2030.659211,8.012370481,-16,2800,None,24,,,
806,ENSG00000123737,TPM,2794,1488.362056,Counts,2810,1509.356352,7.715587471,-16,2802,None,12,,,
836,ENSG00000198920,TPM,2825,1349.057709,Counts,2841,1366.78272,7.616996783,-16,2833,None,10,,,
842,ENSG00000116209,TPM,2832,10340.31673,Counts,2848,10491.39386,9.654129231,-16,2840,None,9,,,
844,ENSG00000120693,TPM,2834,2406.732635,Counts,2850,2442.308684,8.196405658,-16,2842,None,4,,,
846,ENSG00000163541,TPM,2836,3268.204097,Counts,2852,3314.017785,8.502122799,-16,2844,None,10,,,
855,ENSG00000163075,TPM,2847,1565.655224,Counts,2863,1586.973393,7.766053239,-16,2855,None,17,,,
884,ENSG00000177156,TPM,2880,703.3355946,Counts,2896,713.5055721,6.966107562,-16,2888,None,9,,,
896,ENSG00000151657,TPM,2894,1115.721277,Counts,2910,1124.628119,7.425378946,-16,2902,None,5,,,
903,ENSG00000094841,TPM,2901,878.1190417,Counts,2917,891.2457378,7.188217786,-16,2909,None,9,,,
906,ENSG00000114480,TPM,2904,1217.346865,Counts,2920,1233.75028,7.514375695,-16,2912,None,6,,,
913,ENSG00000168385,TPM,2911,30880.55091,Counts,2927,31333.39638,10.74822319,-16,2919,None,45,,,
922,ENSG00000119661,TPM,2921,1563.242111,Counts,2937,1573.843621,7.762240359,-16,2929,None,9,,,
