V1,Gene,Input.x,Rank.x,baseMean.x,Input.y,Rank.y,baseMean.y,logMeanExpression,RankDiff,MeanRank,Shrinkage,num.trans,Variant_Alleles,Dfam_conserved,Dfam_simple
313,ENSG00000183688,TPM,1049,130.8702175,Counts,1022,132.529343,5.28388821,27,1035.5,None,1,,,
376,ENSG00000127824,TPM,1171,315.8098708,Counts,1144,314.7625981,6.159499472,27,1157.5,None,10,,,
452,ENSG00000155849,TPM,1299,274.3445259,Counts,1272,273.6530386,6.019009296,27,1285.5,None,19,,,
462,ENSG00000142207,TPM,1311,111.1458607,Counts,1284,112.508118,5.120385679,27,1297.5,None,3,,,
496,ENSG00000088930,TPM,1373,4628.939317,Counts,1400,4697.131169,8.850446668,-27,1386.5,None,1,,,
513,ENSG00000022267,TPM,1398,390.7731869,Counts,1371,396.3169429,6.378310147,27,1384.5,None,36,,,
687,ENSG00000151726,TPM,1655,681.3814107,Counts,1628,691.1604648,6.934359861,27,1641.5,None,11,,,
721,ENSG00000104408,TPM,1701,25358.4908,Counts,1728,25728.44996,10.55118527,-27,1714.5,None,57,,,
740,ENSG00000163378,TPM,1731,215.8881454,Counts,1704,217.8968382,5.783322178,27,1717.5,None,10,,,
754,ENSG00000139146,TPM,1750,7171.077359,Counts,1777,7274.618784,9.288077663,-27,1763.5,None,9,,,
851,ENSG00000105185,TPM,1880,635.7318766,Counts,1853,634.7332994,6.859718284,27,1866.5,None,8,,,
924,ENSG00000112081,TPM,1971,9324.44477,Counts,1944,9457.586688,9.550608119,27,1957.5,None,8,,,
926,ENSG00000198015,TPM,1973,13170.1485,Counts,2000,13358.11059,9.895919174,-27,1986.5,None,10,,,
988,ENSG00000232032,TPM,2057,21.16365699,Counts,2030,21.37761446,3.461114749,27,2043.5,None,1,,,
1009,ENSG00000223490,TPM,2090,11.83393753,Counts,2063,11.96168616,2.880028484,27,2076.5,None,1,,,
1051,ENSG00000196924,TPM,2150,169.9512408,Counts,2123,169.9173193,5.540910151,27,2136.5,None,21,,,
1061,ENSG00000111328,TPM,2163,479.2282652,Counts,2136,486.3932871,6.582613482,27,2149.5,None,12,,,
1158,ENSG00000248932,TPM,2297,411.6127276,Counts,2270,416.4448638,6.429453571,27,2283.5,None,17,,,
1296,ENSG00000198604,TPM,2480,1133.646945,Counts,2453,1145.775208,7.442220013,27,2466.5,None,12,,,
1357,ENSG00000260398,TPM,2550,37.27049846,Counts,2523,37.68613318,4.027377585,27,2536.5,None,1,,,
1390,ENSG00000231312,TPM,2589,725.5058131,Counts,2562,732.2407943,6.995423799,27,2575.5,None,20,,,
1391,ENSG00000132321,TPM,2590,52.81090967,Counts,2617,51.91543388,4.366514778,-27,2603.5,None,10,,,
1649,ENSG00000050165,TPM,2926,1081.735655,Counts,2953,1096.558351,7.396344393,-27,2939.5,None,16,,,
1746,ENSG00000137547,TPM,3058,321.1405735,Counts,3031,325.3663676,6.181720703,27,3044.5,None,3,,,
1769,ENSG00000170873,TPM,3086,273.0457095,Counts,3113,272.1371208,6.013994505,-27,3099.5,None,18,,,
1825,ENSG00000266378,TPM,3154,82.65622078,Counts,3127,83.8894235,4.82511609,27,3140.5,None,1,,,
1911,ENSG00000109089,TPM,3259,234.6371981,Counts,3232,237.7328462,5.867893729,27,3245.5,None,1,,,
1941,ENSG00000233061,TPM,3301,40.9293507,Counts,3274,41.58076271,4.122603686,27,3287.5,None,1,,,
103,ENSG00000286735,TPM,616,73.2469214,Counts,590,74.30370151,4.704099012,26,603,None,1,,,
173,ENSG00000180332,TPM,789,49.1186434,Counts,763,49.7375705,4.303895196,26,776,None,1,,,
192,ENSG00000213281,TPM,827,8781.525147,Counts,853,8911.224013,9.490781579,-26,840,None,1,,,
230,ENSG00000169891,TPM,902,617.0117763,Counts,876,625.2548726,6.834796567,26,889,None,5,,,
291,ENSG00000180370,TPM,1018,2952.346109,Counts,1044,2995.050959,8.400630518,-26,1031,None,3,,,
409,ENSG00000196205,TPM,1226,249.6336517,Counts,1200,253.0883958,5.930062036,26,1213,None,1,,,
437,ENSG00000206538,TPM,1276,138.4652448,Counts,1250,140.5072113,5.340988133,26,1263,None,4,,,
448,ENSG00000049246,TPM,1293,319.1474178,Counts,1267,321.9610044,6.174052568,26,1280,None,9,,,
455,ENSG00000112539,TPM,1303,358.0752771,Counts,1277,363.0868059,6.290862742,26,1290,None,3,,,
495,ENSG00000168589,TPM,1372,406.9584322,Counts,1398,412.879306,6.41901413,-26,1385,None,6,,,
546,ENSG00000111490,TPM,1454,142.6834938,Counts,1428,141.2799242,5.362809586,26,1441,None,8,,,
572,ENSG00000184906,TPM,1493,74.49794041,Counts,1467,75.79548453,4.722025526,26,1480,None,8,,,
586,ENSG00000133863,TPM,1513,677.8842265,Counts,1487,686.2649495,6.928554176,26,1500,None,4,,,
664,ENSG00000113083,TPM,1624,1018.09409,Counts,1598,1033.311316,7.336122616,26,1611,None,6,,,
691,ENSG00000020426,TPM,1661,1597.200256,Counts,1687,1620.84214,7.786394537,-26,1674,None,9,,,
747,ENSG00000065923,TPM,1740,860.7043298,Counts,1714,873.5604531,7.168182712,26,1727,None,5,,,
766,ENSG00000276248,TPM,1769,68.91302923,Counts,1743,69.81920241,4.642683967,26,1756,None,1,,,
790,ENSG00000160208,TPM,1799,212.7240275,Counts,1773,215.5928696,5.769946119,26,1786,None,2,,,
798,ENSG00000121671,TPM,1812,154.7363415,Counts,1786,156.8325709,5.451693291,26,1799,None,12,,,
835,ENSG00000277893,TPM,1861,8.931819181,Counts,1835,9.047640934,2.599398323,26,1848,None,1,,,
889,ENSG00000198369,TPM,1929,364.6112981,Counts,1903,369.0947562,6.308387427,26,1916,None,8,,,
898,ENSG00000240541,TPM,1941,9.213882247,Counts,1915,8.447548277,2.598060944,26,1928,None,3,,,
913,ENSG00000182021,TPM,1959,73.33028839,Counts,1985,74.03786237,4.70365006,-26,1972,None,7,,,
1053,ENSG00000136279,TPM,2152,194.5245834,Counts,2178,184.2765489,5.658306814,-26,2165,None,22,,,
1114,ENSG00000102359,TPM,2234,179.1154403,Counts,2208,170.1153586,5.576604644,26,2221,None,10,,,
1218,ENSG00000118402,TPM,2373,391.0429833,Counts,2347,396.8244362,6.379198723,26,2360,None,1,,,
1335,ENSG00000116016,TPM,2527,394.1095548,Counts,2501,399.4281525,6.386582358,26,2514,None,10,,,
1378,ENSG00000115170,TPM,2574,376.3225681,Counts,2548,381.4456817,6.340439387,26,2561,None,12,,,
1395,ENSG00000126785,TPM,2594,149.4714138,Counts,2568,149.2773011,5.41213729,26,2581,None,4,,,
1419,ENSG00000138434,TPM,2627,2644.439957,Counts,2601,2650.861221,8.286488771,26,2614,None,15,,,
1504,ENSG00000215305,TPM,2730,260.5116631,Counts,2704,262.8886629,5.971149575,26,2717,None,8,,,
1524,ENSG00000162086,TPM,2755,758.6705425,Counts,2729,768.6703845,7.041416681,26,2742,None,11,,,
1635,ENSG00000102230,TPM,2903,97.88322887,Counts,2877,99.482251,4.994670901,26,2890,None,4,,,
1643,ENSG00000159086,TPM,2913,7813.989994,Counts,2887,7909.941518,9.3732209,26,2900,None,9,,,
1648,ENSG00000148730,TPM,2923,4475.732276,Counts,2949,4541.412299,8.816770004,-26,2936,None,1,,,
1685,ENSG00000151414,TPM,2977,877.8371015,Counts,2951,890.0839042,7.187565742,26,2964,None,8,,,
1755,ENSG00000119686,TPM,3067,122.5593103,Counts,3041,121.3405016,5.210739799,26,3054,None,13,,,
1779,ENSG00000128016,TPM,3098,60.61980709,Counts,3072,61.70511803,4.516036917,26,3085,None,5,,,
1893,ENSG00000111639,TPM,3238,1962.547032,Counts,3264,1990.267972,7.9921608,-26,3251,None,7,,,
1961,ENSG00000181938,TPM,3325,94.82149793,Counts,3299,95.67027796,4.960440602,26,3312,None,10,,,
23,ENSG00000106113,TPM,362,54.55778398,Counts,387,50.20529888,4.377773019,-25,374.5,None,8,,,
112,ENSG00000178104,TPM,646,6974.014064,Counts,671,7060.484686,9.259535826,-25,658.5,None,50,,,
131,ENSG00000136156,TPM,682,3531.874752,Counts,707,3579.724825,8.579555064,-25,694.5,None,11,,,
164,ENSG00000264324,TPM,760,73.51442559,Counts,735,74.29001961,4.706457335,25,747.5,None,1,,,
302,ENSG00000235092,TPM,1033,90.80465888,Counts,1058,90.91454856,4.914579013,-25,1045.5,None,10,,,
315,ENSG00000110321,TPM,1052,70043.33584,Counts,1077,71064.06857,11.56718039,-25,1064.5,None,31,,,
335,ENSG00000249779,TPM,1095,55.26291765,Counts,1070,55.91047057,4.421465508,25,1082.5,None,1,,,
355,ENSG00000103966,TPM,1130,133.5158175,Counts,1105,135.5684477,5.304796538,25,1117.5,None,2,,,
373,ENSG00000283341,TPM,1163,142.7006942,Counts,1138,143.5855345,5.368279255,25,1150.5,None,4,,,
389,ENSG00000179761,TPM,1188,254.5297253,Counts,1163,258.1395398,5.949599027,25,1175.5,None,10,,,
463,ENSG00000157741,TPM,1312,1942.411052,Counts,1337,1970.914195,7.982029843,-25,1324.5,None,4,,,
483,ENSG00000113643,TPM,1353,6379.985707,Counts,1378,6470.087557,9.171082725,-25,1365.5,None,10,,,
523,ENSG00000108091,TPM,1416,2905.937264,Counts,1441,2948.823548,8.384883689,-25,1428.5,None,3,,,
533,ENSG00000141076,TPM,1431,1436.192452,Counts,1456,1456.86504,7.680002402,-25,1443.5,None,16,,,
567,ENSG00000129680,TPM,1486,481.5239635,Counts,1461,484.700611,6.584617716,25,1473.5,None,8,,,
588,ENSG00000075303,TPM,1516,856.2208997,Counts,1491,866.6354427,7.162039775,25,1503.5,None,8,,,
599,ENSG00000282591,TPM,1533,22.59513439,Counts,1508,23.30092334,3.533557974,25,1520.5,None,2,,,
685,ENSG00000158019,TPM,1653,2399.717769,Counts,1678,2434.943922,8.193452686,-25,1665.5,None,11,,,
696,ENSG00000001630,TPM,1668,1971.042007,Counts,1693,1999.737827,7.996623892,-25,1680.5,None,4,,,
727,ENSG00000141384,TPM,1711,599.2566561,Counts,1686,607.9065334,6.805954999,25,1698.5,None,3,,,
730,ENSG00000108984,TPM,1717,1226.870653,Counts,1692,1234.892652,7.519864287,25,1704.5,None,9,,,
783,ENSG00000132967,TPM,1791,2281.367553,Counts,1766,2312.125102,8.142479408,25,1778.5,None,2,,,
791,ENSG00000155096,TPM,1800,8236.359345,Counts,1825,8355.405632,9.426585154,-25,1812.5,None,10,,,
840,ENSG00000111261,TPM,1868,134.7779414,Counts,1843,135.8684887,5.311787169,25,1855.5,None,4,,,
850,ENSG00000149554,TPM,1879,288.240553,Counts,1854,290.6675127,6.072063199,25,1866.5,None,15,,,
872,ENSG00000138442,TPM,1910,2282.172168,Counts,1885,2308.12533,8.142131626,25,1897.5,None,8,,,
921,ENSG00000120875,TPM,1968,241.4117123,Counts,1943,245.0197305,5.896938398,25,1955.5,None,2,,,
925,ENSG00000174606,TPM,1972,2470.104489,Counts,1947,2504.753312,8.222145699,25,1959.5,None,8,,,
961,ENSG00000280010,TPM,2018,18.31217763,Counts,1993,18.48584545,3.316187649,25,2005.5,None,1,,,
981,ENSG00000162545,TPM,2049,266.6573638,Counts,2024,270.6985246,5.996468571,25,2036.5,None,2,,,
1043,ENSG00000117133,TPM,2139,1119.048307,Counts,2164,1135.513909,7.430591641,-25,2151.5,None,2,,,
1080,ENSG00000280145,TPM,2185,154.3007564,Counts,2160,156.2880091,5.448652609,25,2172.5,None,8,,,
1107,ENSG00000138385,TPM,2224,12156.56659,Counts,2249,12332.89159,9.815913056,-25,2236.5,None,12,,,
1130,ENSG00000111412,TPM,2254,277.2094884,Counts,2229,281.3678347,6.03522639,25,2241.5,None,4,,,
1203,ENSG00000091879,TPM,2355,2153.866793,Counts,2330,2183.278615,8.08502658,25,2342.5,None,4,,,
1239,ENSG00000110218,TPM,2402,167.0333487,Counts,2377,169.5011459,5.528571266,25,2389.5,None,2,,,
1263,ENSG00000100644,TPM,2436,2729.898992,Counts,2411,2767.125016,8.322020167,25,2423.5,None,12,,,
1314,ENSG00000077327,TPM,2503,719.8032531,Counts,2478,730.4308954,6.989352502,25,2490.5,None,9,,,
1318,ENSG00000189157,TPM,2507,281.758816,Counts,2482,283.4382029,6.04850137,25,2494.5,None,9,,,
1352,ENSG00000084676,TPM,2545,2850.210187,Counts,2570,2888.751224,8.365110392,-25,2557.5,None,11,,,
1398,ENSG00000042317,TPM,2600,353.5235841,Counts,2625,357.2347565,6.276908421,-25,2612.5,None,22,,,
1406,ENSG00000129315,TPM,2610,1259.447137,Counts,2585,1252.417485,7.542030986,25,2597.5,None,6,,,
1502,ENSG00000214338,TPM,2728,30.45891411,Counts,2703,29.93638236,3.81610896,25,2715.5,None,3,,,
1514,ENSG00000172500,TPM,2745,429.9795981,Counts,2720,436.2125862,6.474023236,25,2732.5,None,13,,,
1516,ENSG00000158169,TPM,2747,79.71186213,Counts,2722,79.64004857,4.783583168,25,2734.5,None,21,,,
1573,ENSG00000113971,TPM,2820,1600.104602,Counts,2845,1621.113753,7.787656461,-25,2832.5,None,11,,,
1705,ENSG00000214174,TPM,3004,1168.223112,Counts,3029,1184.75752,7.473411002,-25,3016.5,None,3,,,
1800,ENSG00000196465,TPM,3123,518.9324519,Counts,3098,518.3048629,6.656835623,25,3110.5,None,11,,,
1912,ENSG00000166763,TPM,3260,30.47900338,Counts,3285,30.96555649,3.827810217,-25,3272.5,None,2,,,
1926,ENSG00000172239,TPM,3281,1425.154004,Counts,3306,1445.096312,7.672153787,-25,3293.5,None,10,,,
1934,ENSG00000147383,TPM,3292,670.9894573,Counts,3317,681.0252853,6.919191733,-25,3304.5,None,3,,,
1962,ENSG00000124171,TPM,3326,7000.429493,Counts,3351,7103.273095,9.264076953,-25,3338.5,None,2,,,
48,ENSG00000226380,TPM,474,126.5050624,Counts,498,116.8263072,5.219913651,-24,486,None,3,,,
86,ENSG00000115084,TPM,586,6332.697165,Counts,610,6400.894118,9.162529871,-24,598,None,12,,,
128,ENSG00000147257,TPM,679,1726.366986,Counts,703,1750.318185,7.863853505,-24,691,None,8,,,
154,ENSG00000078142,TPM,740,7944.69337,Counts,764,8036.205804,9.389556802,-24,752,None,17,,,
183,ENSG00000198846,TPM,810,139.7375218,Counts,786,141.6419087,5.349763411,24,798,None,1,,,
202,ENSG00000257181,TPM,853,1833.543929,Counts,877,1860.334498,7.924329685,-24,865,None,1,,,
205,ENSG00000062716,TPM,860,11577.78747,Counts,884,11432.57149,9.758119133,-24,872,None,17,,,
209,ENSG00000280048,TPM,868,244.9929277,Counts,844,248.5136602,5.911473265,24,856,None,1,,,
259,ENSG00000131981,TPM,967,131.5948332,Counts,943,133.212668,5.289282511,24,955,None,7,,,
282,ENSG00000196305,TPM,1007,12879.70404,Counts,1031,13037.47062,9.872947896,-24,1019,None,12,,,
296,ENSG00000166340,TPM,1024,2790.176504,Counts,1048,2829.778502,8.34404521,-24,1036,None,36,,,
469,ENSG00000169752,TPM,1323,105.7279716,Counts,1347,100.1039604,5.048444446,-24,1335,None,16,,,
490,ENSG00000175832,TPM,1367,75.24436226,Counts,1343,75.77742586,4.728564782,24,1355,None,11,,,
624,ENSG00000164983,TPM,1567,708.3783495,Counts,1543,718.7652158,6.973319172,24,1555,None,1,,,
708,ENSG00000101849,TPM,1683,451.516612,Counts,1659,458.0951386,6.522922133,24,1671,None,13,,,
751,ENSG00000243927,TPM,1747,2048.627857,Counts,1771,2075.743962,8.034792989,-24,1759,None,5,,,
787,ENSG00000172172,TPM,1796,3339.694387,Counts,1820,3388.981392,8.524006942,-24,1808,None,7,,,
836,ENSG00000111110,TPM,1862,1836.502483,Counts,1886,1863.201585,7.925917626,-24,1874,None,5,,,
939,ENSG00000150593,TPM,1990,2764.9681,Counts,2014,2801.145607,8.334601415,-24,2002,None,11,,,
972,ENSG00000272870,TPM,2034,326.5568031,Counts,2010,331.1884141,6.198785601,24,2022,None,7,,,
1103,ENSG00000143771,TPM,2218,4078.365121,Counts,2242,4135.72604,8.723593862,-24,2230,None,8,,,
1166,ENSG00000131951,TPM,2307,1884.470786,Counts,2283,1905.499056,7.950580089,24,2295,None,8,,,
1249,ENSG00000240225,TPM,2417,1943.600727,Counts,2393,1971.054835,7.982460096,24,2405,None,12,,,
1266,ENSG00000132199,TPM,2440,1379.078281,Counts,2416,1396.793101,7.638908412,24,2428,None,22,,,
1302,ENSG00000146425,TPM,2488,7632.48624,Counts,2512,7744.540483,9.350515836,-24,2500,None,3,,,
1303,ENSG00000161960,TPM,2489,1970.036204,Counts,2465,1981.981692,7.993291463,24,2477,None,36,,,
1340,ENSG00000187889,TPM,2532,1669.189229,Counts,2508,1693.148446,7.830331596,24,2520,None,5,,,
1344,ENSG00000100503,TPM,2537,1175.877917,Counts,2513,1158.041446,7.470166379,24,2525,None,21,,,
1418,ENSG00000270629,TPM,2626,2156.194414,Counts,2650,2187.024543,8.086320021,-24,2638,None,10,,,
1849,ENSG00000165164,TPM,3183,1029.602998,Counts,3159,1043.704378,7.3469486,24,3171,None,7,,,
1866,ENSG00000230630,TPM,3202,159.3489717,Counts,3178,161.5468828,5.481148848,24,3190,None,6,,,
1939,ENSG00000237289,TPM,3299,180.417695,Counts,3275,182.4074451,5.60440925,24,3287,None,15,,,
1968,ENSG00000147145,TPM,3337,279.4722355,Counts,3313,283.0804305,6.042662408,24,3325,None,5,,,
45,ENSG00000254038,TPM,458,41.1741326,Counts,435,41.71576839,4.127650652,23,446.5,None,1,,,
80,ENSG00000115514,TPM,564,2705.662041,Counts,587,2743.50689,8.313218607,-23,575.5,None,9,,,
93,ENSG00000151617,TPM,600,64.04259639,Counts,577,64.99561275,4.569961602,23,588.5,None,9,,,
127,ENSG00000254416,TPM,678,116.7751955,Counts,655,118.1814525,5.169721896,23,666.5,None,6,,,
172,ENSG00000108848,TPM,788,9875.821105,Counts,811,10013.13668,9.607933877,-23,799.5,None,23,,,
419,ENSG00000118503,TPM,1243,54.35466011,Counts,1220,54.94921539,4.404634977,23,1231.5,None,11,,,
471,ENSG00000118939,TPM,1327,432.958915,Counts,1304,439.3097721,6.480985532,23,1315.5,None,6,,,
509,ENSG00000286635,TPM,1392,187.1108606,Counts,1369,189.8414209,5.642019019,23,1380.5,None,1,,,
534,ENSG00000104626,TPM,1434,581.6104288,Counts,1411,587.5428386,6.774660189,23,1422.5,None,9,,,
554,ENSG00000168411,TPM,1466,651.8167657,Counts,1443,657.9881474,6.888379617,23,1454.5,None,12,,,
561,ENSG00000141298,TPM,1480,617.2156397,Counts,1457,624.2902075,6.834496977,23,1468.5,None,13,,,
615,ENSG00000213190,TPM,1556,7592.925258,Counts,1533,7705.283721,9.345357783,23,1544.5,None,1,,,
657,ENSG00000276266,TPM,1615,58.5318947,Counts,1592,59.27460577,4.479257668,23,1603.5,None,1,,,
744,ENSG00000135932,TPM,1735,1596.57317,Counts,1712,1617.085305,7.78535334,23,1723.5,None,7,,,
773,ENSG00000163885,TPM,1779,46.1457216,Counts,1802,44.7897087,4.227425919,-23,1790.5,None,8,,,
794,ENSG00000273015,TPM,1804,350.8678334,Counts,1781,356.2898176,6.271012519,23,1792.5,None,1,,,
796,ENSG00000165566,TPM,1808,476.0496829,Counts,1785,483.0998441,6.57591176,23,1796.5,None,2,,,
802,ENSG00000078018,TPM,1818,10620.54816,Counts,1841,10749.91932,9.680063201,-23,1829.5,None,17,,,
822,ENSG00000138430,TPM,1843,2286.914476,Counts,1866,2315.228966,8.144542442,-23,1854.5,None,9,,,
825,ENSG00000154582,TPM,1846,2386.057974,Counts,1869,2419.854293,8.187573258,-23,1857.5,None,10,,,
866,ENSG00000147324,TPM,1902,215.51413,Counts,1879,218.5348538,5.783152824,23,1890.5,None,4,,,
901,ENSG00000183579,TPM,1945,779.2998536,Counts,1922,790.6429259,7.068701091,23,1933.5,None,3,,,
912,ENSG00000163453,TPM,1957,3240.551664,Counts,1980,3288.634044,8.493897683,-23,1968.5,None,3,,,
930,ENSG00000114850,TPM,1978,4220.276758,Counts,1955,4278.314601,8.757694668,23,1966.5,None,9,,,
1033,ENSG00000172757,TPM,2120,612.2988439,Counts,2097,620.8568455,6.827333705,23,2108.5,None,15,,,
1035,ENSG00000142875,TPM,2123,1789.008973,Counts,2100,1814.600529,7.899639168,23,2111.5,None,19,,,
1182,ENSG00000142166,TPM,2330,2762.336545,Counts,2353,2801.637221,8.334028517,-23,2341.5,None,7,,,
1226,ENSG00000244694,TPM,2383,654.2074272,Counts,2360,663.853918,6.89379264,23,2371.5,None,2,,,
1364,ENSG00000153250,TPM,2558,1142.819992,Counts,2535,1155.426723,7.450389611,23,2546.5,None,15,,,
1424,ENSG00000142794,TPM,2634,160.7056741,Counts,2611,161.8731127,5.487458246,23,2622.5,None,13,,,
1466,ENSG00000174780,TPM,2682,4428.742593,Counts,2705,4491.679879,8.806061939,-23,2693.5,None,9,,,
1571,ENSG00000058600,TPM,2818,477.8416065,Counts,2841,485.0877443,6.579786456,-23,2829.5,None,19,,,
1593,ENSG00000112406,TPM,2848,459.7641527,Counts,2825,466.5216127,6.541066014,23,2836.5,None,1,,,
1603,ENSG00000139343,TPM,2860,1112.743442,Counts,2837,1127.019012,7.424316194,23,2848.5,None,5,,,
1608,ENSG00000136868,TPM,2866,7392.177443,Counts,2889,7500.203275,9.318502078,-23,2877.5,None,2,,,
1629,ENSG00000146729,TPM,2895,774.5043199,Counts,2918,786.0537347,7.062646702,-23,2906.5,None,11,,,
1665,ENSG00000189403,TPM,2951,23048.23714,Counts,2974,23388.05307,10.4557122,-23,2962.5,None,8,,,
1708,ENSG00000243960,TPM,3007,16.01635085,Counts,2984,16.17009968,3.182269959,23,2995.5,None,2,,,
1761,ENSG00000148498,TPM,3074,628.429013,Counts,3051,626.8422109,6.847846152,23,3062.5,None,15,,,
1787,ENSG00000148604,TPM,3107,8.424784433,Counts,3084,7.925560997,2.516693141,23,3095.5,None,18,,,
1793,ENSG00000125912,TPM,3115,17.11827126,Counts,3138,15.7439772,3.218486143,-23,3126.5,None,8,,,
1819,ENSG00000008394,TPM,3146,1843.290551,Counts,3123,1848.84093,7.925775909,23,3134.5,None,19,,,
1830,ENSG00000141068,TPM,3160,169.9938293,Counts,3183,172.1109948,5.545370108,-23,3171.5,None,20,,,
1902,ENSG00000111670,TPM,3250,1250.498689,Counts,3273,1266.404651,7.540993745,-23,3261.5,None,11,,,
1909,ENSG00000131473,TPM,3257,1356.896274,Counts,3280,1374.651158,7.622772484,-23,3268.5,None,10,,,
1944,ENSG00000258998,TPM,3306,116.0891689,Counts,3283,117.706878,5.164457965,23,3294.5,None,2,,,
90,ENSG00000204033,TPM,596,25.71109314,Counts,574,26.14827216,3.658039484,22,585,None,2,,,
115,ENSG00000165923,TPM,652,82.55185357,Counts,630,82.43941866,4.818437632,22,641,None,14,,,
121,ENSG00000134755,TPM,661,236.9714912,Counts,639,240.1751417,5.877901208,22,650,None,3,,,
161,ENSG00000243629,TPM,755,159.6459647,Counts,733,161.8153838,5.482943169,22,744,None,2,,,
238,ENSG00000248713,TPM,921,24.01206355,Counts,899,24.26478413,3.587523565,22,910,None,1,,,
246,ENSG00000122986,TPM,940,74.3117701,Counts,918,75.1734387,4.717592116,22,929,None,9,,,
336,ENSG00000172493,TPM,1097,4949.80025,Counts,1119,5022.039528,8.917420609,-22,1108,None,12,,,
363,ENSG00000170231,TPM,1142,100.8567306,Counts,1120,102.5353186,5.024698541,22,1131,None,4,,,
375,ENSG00000128656,TPM,1167,1125.921928,Counts,1189,1141.010128,7.436279549,-22,1178,None,42,,,
387,ENSG00000136153,TPM,1186,271.5464028,Counts,1164,272.8145265,6.011153604,22,1175,None,27,,,
399,ENSG00000164099,TPM,1206,628.9122624,Counts,1184,626.6071102,6.848234354,22,1195,None,4,,,
492,ENSG00000197713,TPM,1369,3222.729888,Counts,1391,3261.785429,8.487480633,-22,1380,None,16,,,
501,ENSG00000165271,TPM,1381,107.9896743,Counts,1359,108.9967392,5.090604423,22,1370,None,6,,,
516,ENSG00000229989,TPM,1403,662.9590753,Counts,1381,670.9135742,6.906169885,22,1392,None,6,,,
519,ENSG00000072201,TPM,1407,612.4115155,Counts,1385,621.5139997,6.827811791,22,1396,None,9,,,
524,ENSG00000198833,TPM,1417,1732.395968,Counts,1439,1757.983252,7.867637004,-22,1428,None,1,,,
619,ENSG00000119661,TPM,1561,1563.242111,Counts,1583,1573.843621,7.762240359,-22,1572,None,9,,,
625,ENSG00000117151,TPM,1568,2047.451669,Counts,1590,2072.825158,8.033938716,-22,1579,None,4,,,
636,ENSG00000135931,TPM,1585,895.3491205,Counts,1563,884.6285475,7.198679635,22,1574,None,14,,,
683,ENSG00000188991,TPM,1651,8.317226933,Counts,1629,8.38968968,2.52669392,22,1640,None,1,,,
714,ENSG00000253658,TPM,1693,17.55108769,Counts,1671,17.72165993,3.273815335,22,1682,None,15,,,
800,ENSG00000204852,TPM,1814,650.8450574,Counts,1836,653.3496557,6.885018635,-22,1825,None,29,,,
821,ENSG00000173947,TPM,1842,10004.01203,Counts,1864,10134.13899,9.620533056,-22,1853,None,4,,,
896,ENSG00000160991,TPM,1939,632.0258569,Counts,1917,641.2807278,6.859264602,22,1928,None,10,,,
980,ENSG00000239381,TPM,2047,107.8427973,Counts,2025,109.3769301,5.090870367,22,2036,None,4,,,
1004,ENSG00000164066,TPM,2082,2609.834482,Counts,2104,2642.687822,8.276694506,-22,2093,None,8,,,
1041,ENSG00000211450,TPM,2136,127.9173878,Counts,2114,129.3136993,5.260481728,22,2125,None,7,,,
1068,ENSG00000287268,TPM,2171,27.68924378,Counts,2149,27.99357021,3.730166034,22,2160,None,1,,,
1099,ENSG00000100142,TPM,2209,346.1989259,Counts,2187,351.3437246,6.257420025,22,2198,None,14,,,
1131,ENSG00000126953,TPM,2255,462.0664236,Counts,2233,468.9419735,6.546121504,22,2244,None,4,,,
1175,ENSG00000137074,TPM,2322,1580.997553,Counts,2344,1603.877745,7.776088798,-22,2333,None,56,,,
1201,ENSG00000243801,TPM,2353,56.80001757,Counts,2331,57.40796668,4.448563169,22,2342,None,1,,,
1229,ENSG00000091409,TPM,2388,2112.048346,Counts,2366,2137.834062,8.064940007,22,2377,None,11,,,
1299,ENSG00000091039,TPM,2484,13506.48548,Counts,2462,13699.98675,9.921154511,22,2473,None,18,,,
1354,ENSG00000177732,TPM,2547,372.8917997,Counts,2569,378.3680357,6.331636747,-22,2558,None,1,,,
1367,ENSG00000137103,TPM,2562,279.399982,Counts,2540,282.2580214,6.041513425,22,2551,None,9,,,
1440,ENSG00000163683,TPM,2654,2544.371335,Counts,2632,2578.00904,8.251501118,22,2643,None,7,,,
1532,ENSG00000227782,TPM,2764,184.0463177,Counts,2742,186.8320606,5.625685241,22,2753,None,1,,,
1534,ENSG00000166181,TPM,2766,7422.91895,Counts,2788,7525.777592,9.322401088,-22,2777,None,11,,,
1595,ENSG00000263753,TPM,2850,547.6346472,Counts,2828,552.2842695,6.713899597,22,2839,None,41,,,
1669,ENSG00000091136,TPM,2955,18505.82147,Counts,2977,18644.86438,10.2338071,-22,2966,None,37,,,
1733,ENSG00000240445,TPM,3040,87.11167965,Counts,3018,87.62145705,4.874604844,22,3029,None,4,,,
1842,ENSG00000122126,TPM,3175,2763.820572,Counts,3153,2804.109505,8.334681695,22,3164,None,7,,,
1847,ENSG00000196295,TPM,3181,1595.013671,Counts,3203,1617.954975,7.784885618,-22,3192,None,42,,,
1892,ENSG00000164615,TPM,3237,341.1089184,Counts,3215,344.6667144,6.241137609,22,3226,None,9,,,
1963,ENSG00000083097,TPM,3331,1752.908317,Counts,3309,1775.915191,7.87886214,22,3320,None,7,,,
57,ENSG00000180817,TPM,493,1907.080478,Counts,514,1935.293581,7.963713086,-21,503.5,None,6,,,
