X,GENEID,Alignment.x,Rank.x,baseMean.x,Alignment.y,Rank.y,baseMean.y,logMeanExpression,RankDiff,MeanRank,num.trans,Description,Gene_name,Somatic_recombination_before_transcription,Variant_Alleles,Dfam_conserved,Dfam_simple
1725,ENSG00000168334,STAR,2467,9.461348244,HISAT2,2570,9.162969922,2.642112173,-103,2518.5,3,,,,,,
1726,ENSG00000146038,STAR,2682,3161.030797,HISAT2,2785,3072.679857,8.454758211,-103,2733.5,NA,,,,,,
1727,ENSG00000287336,STAR,3420,136.4469248,HISAT2,3317,133.5617857,5.314327604,103,3368.5,NA,,,,,,
1728,ENSG00000109917,STAR,3432,406.1930068,HISAT2,3535,384.4462194,6.394286359,-103,3483.5,NA,,,,,,
1729,ENSG00000117625,STAR,3982,1665.746309,HISAT2,4085,1624.393825,7.815184149,-103,4033.5,NA,,,,,,
1730,ENSG00000270344,STAR,4016,60.2170095,HISAT2,4119,57.42489268,4.487843424,-103,4067.5,NA,,,,,,
1731,ENSG00000164007,STAR,859,100.2931336,HISAT2,757,90.6390645,4.980950123,102,808,NA,,,,,,
1732,ENSG00000124787,STAR,1216,496.3648549,HISAT2,1114,475.9457567,6.59896905,102,1165,NA,,,,,,
1733,ENSG00000120156,STAR,1478,55.05423787,HISAT2,1376,54.00799637,4.407429191,102,1427,NA,,,,,,
1734,ENSG00000136521,STAR,1631,10327.54228,HISAT2,1529,9975.496507,9.636606989,102,1580,NA,,,,,,
1735,ENSG00000080644,STAR,2310,13.21969759,HISAT2,2208,12.92373573,2.979682434,102,2259,NA,,,,,,
1736,ENSG00000168386,STAR,2475,847.3275281,HISAT2,2577,824.1847739,7.138406509,-102,2526,NA,,,,,,
1737,ENSG00000259937,STAR,2549,22.90717442,HISAT2,2447,23.16301386,3.540631193,102,2498,NA,,,,,,
1738,ENSG00000270562,STAR,2605,10.78704803,HISAT2,2707,10.49323474,2.774690599,-102,2656,NA,,,,,,
1739,ENSG00000136895,STAR,2832,474.8512147,HISAT2,2730,453.4579632,6.553335214,102,2781,NA,,,,,,
1740,ENSG00000166130,STAR,3149,338.3389315,HISAT2,3047,328.8890873,6.22015961,102,3098,NA,,,,,,
1741,ENSG00000256223,STAR,3190,1337.71808,HISAT2,3088,1307.101431,7.5965273,102,3139,10,,,,,,
1742,ENSG00000143942,STAR,3332,168.9284743,HISAT2,3230,164.1418413,5.525450529,102,3281,1,,,,,,
1743,ENSG00000197102,STAR,3649,1693.125649,HISAT2,3547,1632.122166,7.827713969,102,3598,NA,,,,,,
1744,ENSG00000224406,STAR,3735,29.19208916,HISAT2,3837,28.24123526,3.768446051,-102,3786,NA,,,,,,
1745,ENSG00000162783,STAR,1686,148.3625542,HISAT2,1787,140.4889865,5.387275814,-101,1736.5,NA,,,,,,
1746,ENSG00000106415,STAR,1816,1086.990619,HISAT2,1715,1044.234312,7.383435128,101,1765.5,NA,,,,,,
1747,ENSG00000197635,STAR,1881,64.99332299,HISAT2,1982,63.39021461,4.57149375,-101,1931.5,NA,,,,,,
1748,ENSG00000158427,STAR,2068,420.4443893,HISAT2,1967,401.5191633,6.431659484,101,2017.5,2,,,,,,
1749,ENSG00000114857,STAR,2433,9543.891004,HISAT2,2332,9331.527386,9.561676921,101,2382.5,NA,,,,,,
1750,ENSG00000172456,STAR,2511,473.8035673,HISAT2,2410,437.6686563,6.540507345,101,2460.5,NA,,,,,,
1751,ENSG00000136522,STAR,3102,2506.071277,HISAT2,3203,2355.06878,8.211647352,-101,3152.5,NA,,,,,,
1752,ENSG00000228623,STAR,3528,137.070791,HISAT2,3427,130.131355,5.308943056,101,3477.5,NA,,,,,,
1753,ENSG00000134077,STAR,4083,1561.156871,HISAT2,3982,1499.119498,7.74531298,101,4032.5,NA,,,,,,
1754,ENSG00000248629,STAR,4283,22.85220131,HISAT2,4182,22.93673115,3.535744792,101,4232.5,NA,,,,,,
1755,ENSG00000167553,STAR,192,22556.16326,HISAT2,292,20292.66669,10.3952067,-100,242,NA,,,,,,
1756,ENSG00000236739,STAR,582,74.44857599,HISAT2,682,71.57477021,4.702623169,-100,632,NA,,,,,,
1757,ENSG00000169031,STAR,1007,237.2414575,HISAT2,907,230.9918119,5.865723767,100,957,NA,,,,,,
1758,ENSG00000279400,STAR,1671,95.23153896,HISAT2,1771,92.39222778,4.951788299,-100,1721,NA,,,,,,
1759,ENSG00000113312,STAR,1801,3930.168111,HISAT2,1901,3826.535424,8.673074229,-100,1851,NA,,,,,,
1760,ENSG00000137628,STAR,1847,1501.02744,HISAT2,1747,1458.674288,7.709920342,100,1797,NA,,,,,,
1761,ENSG00000111816,STAR,2049,587.2726935,HISAT2,1949,565.5391494,6.768541795,100,1999,1,,,,,,
1762,ENSG00000272232,STAR,2519,169.8578056,HISAT2,2419,166.7318961,5.5342735,100,2469,NA,,,,,,
1763,ENSG00000129493,STAR,2534,2503.376267,HISAT2,2434,2412.479529,8.218683655,100,2484,NA,,,,,,
1764,ENSG00000124097,STAR,2621,1859.626576,HISAT2,2521,1606.949129,7.887246565,100,2571,NA,,,,,,
1765,ENSG00000164338,STAR,2711,1346.950611,HISAT2,2611,1299.540558,7.599261559,100,2661,NA,,,,,,
1766,ENSG00000111581,STAR,2814,5058.322446,HISAT2,2714,4897.029814,8.923569531,100,2764,NA,,,,,,
1767,ENSG00000229727,STAR,2894,8.46070903,HISAT2,2794,8.379568213,2.537696198,100,2844,NA,,,,,,
1768,ENSG00000111639,STAR,2909,2031.338899,HISAT2,2809,1921.766269,8.003771545,100,2859,7,,,,,,
1769,ENSG00000244754,STAR,2978,12650.61027,HISAT2,2878,12265.98217,9.8407395,100,2928,45,,,,,,
1770,ENSG00000133116,STAR,3459,449.8962068,HISAT2,3359,441.2957472,6.508089443,100,3409,2,,,,,,
1771,ENSG00000148498,STAR,3905,685.7653622,HISAT2,3805,656.5391141,6.921692621,100,3855,NA,,,,,,
1772,ENSG00000121022,STAR,4007,1843.220764,HISAT2,3907,1771.245259,7.911633133,100,3957,NA,,,,,,
1773,ENSG00000269502,STAR,4291,10.4735642,HISAT2,4191,9.741534866,2.730746131,100,4241,4,,,,,,
1774,ENSG00000198814,STAR,1489,855.8692295,HISAT2,1588,772.6766029,7.124645343,-99,1538.5,NA,,,,,,
1775,ENSG00000068615,STAR,1733,281.6378157,HISAT2,1832,269.2984507,6.031375025,-99,1782.5,NA,,,,,,
1776,ENSG00000144118,STAR,1804,922.7757144,HISAT2,1903,889.7504758,7.220849914,-99,1853.5,NA,,,,,,
1777,ENSG00000119522,STAR,1893,397.268912,HISAT2,1992,375.2951136,6.371469049,-99,1942.5,NA,,,,,,
1778,ENSG00000164124,STAR,2126,163.1416782,HISAT2,2225,151.7574701,5.476548959,-99,2175.5,NA,,,,,,
1779,ENSG00000041357,STAR,2312,7378.178716,HISAT2,2213,7106.136061,9.299380641,99,2262.5,NA,,,,,,
1780,ENSG00000135931,STAR,2350,880.0308666,HISAT2,2449,829.7449346,7.166191326,-99,2399.5,NA,,,,,,
1781,ENSG00000067560,STAR,2470,9321.740736,HISAT2,2371,8961.787218,9.532614747,99,2420.5,NA,,,,,,
1782,ENSG00000170917,STAR,2642,337.5751147,HISAT2,2741,328.2307224,6.217983348,-99,2691.5,NA,,,,,,
1783,ENSG00000101871,STAR,2820,6928.985412,HISAT2,2721,6696.364258,9.23767997,99,2770.5,NA,,,,,,
1784,ENSG00000225883,STAR,869,444.7438528,HISAT2,771,329.8797907,6.412940377,98,820,1,,,,,,
1785,ENSG00000165995,STAR,1220,1436.92668,HISAT2,1318,1361.527507,7.658081356,-98,1269,NA,,,,,,
1786,ENSG00000120262,STAR,1234,2488.482152,HISAT2,1136,2400.830491,8.213082884,98,1185,NA,,,,,,
1787,ENSG00000174776,STAR,1340,1616.725626,HISAT2,1242,1543.709935,7.778454575,98,1291,NA,,,,,,
1788,ENSG00000111837,STAR,1443,912.485037,HISAT2,1345,877.7239122,7.208857147,98,1394,NA,,,,,,
1789,ENSG00000162769,STAR,1648,2495.182854,HISAT2,1550,2401.778542,8.215025947,98,1599,NA,,,,,,
1790,ENSG00000174705,STAR,1720,160.3117933,HISAT2,1622,155.1971124,5.47189392,98,1671,NA,,,,,,
1791,ENSG00000136925,STAR,1859,1161.988304,HISAT2,1761,1129.456831,7.453977034,98,1810,NA,,,,,,
1792,ENSG00000136731,STAR,2258,629.4333788,HISAT2,2160,599.0759128,6.834077883,98,2209,NA,,,,,,
1793,ENSG00000107104,STAR,2398,1367.078465,HISAT2,2300,1322.566058,7.6149836,98,2349,NA,,,,,,
1794,ENSG00000144649,STAR,2403,7.42181669,HISAT2,2501,6.526873614,2.368864613,-98,2452,5,,,,,,
1795,ENSG00000230303,STAR,2805,97.55451796,HISAT2,2903,89.98766917,4.959681258,-98,2854,NA,,,,,,
1796,ENSG00000258636,STAR,3512,316.8814801,HISAT2,3414,310.6085171,6.157372422,98,3463,NA,,,,,,
1797,ENSG00000146729,STAR,3687,840.4517091,HISAT2,3589,816.0922865,7.12969639,98,3638,NA,,,,,,
1798,ENSG00000283982,STAR,3907,87.443059,HISAT2,4005,83.92382,4.862946782,-98,3956,NA,,,,,,
1799,ENSG00000224429,STAR,4155,181.2749208,HISAT2,4057,174.5726316,5.593078957,98,4106,NA,,,,,,
1800,ENSG00000081320,STAR,1006,258.8129806,HISAT2,1103,251.8111231,5.952512008,-97,1054.5,NA,,,,,,
1801,ENSG00000105370,STAR,1080,49.77783383,HISAT2,1177,47.73094592,4.29923326,-97,1128.5,2,,,,,,
1802,ENSG00000226239,STAR,1194,43.97409266,HISAT2,1097,39.78200825,4.156772996,97,1145.5,NA,,,,,,
1803,ENSG00000236756,STAR,1411,234.160353,HISAT2,1508,225.1116586,5.848506527,-97,1459.5,NA,,,,,,
1804,ENSG00000152234,STAR,1466,47805.09245,HISAT2,1369,44637.299,11.1580167,97,1417.5,NA,,,,,,
1805,ENSG00000107175,STAR,1505,447.2506578,HISAT2,1408,428.7854341,6.494726702,97,1456.5,NA,,,,,,
1806,ENSG00000140876,STAR,1651,396.9802986,HISAT2,1748,374.9500652,6.370680356,-97,1699.5,NA,,,,,,
1807,ENSG00000156172,STAR,1673,2508.259599,HISAT2,1576,2439.421498,8.223619222,97,1624.5,1,,,,,,
1808,ENSG00000134058,STAR,2452,2724.914007,HISAT2,2355,2559.830823,8.295256266,97,2403.5,15,,,,,,
1809,ENSG00000165650,STAR,2574,5850.366333,HISAT2,2477,5720.501581,9.07229792,97,2525.5,NA,,,,,,
1810,ENSG00000101605,STAR,2588,24.32263514,HISAT2,2491,23.76009958,3.589133286,97,2539.5,NA,,,,,,
1811,ENSG00000099139,STAR,3380,400.773189,HISAT2,3477,382.1515311,6.383251458,-97,3428.5,NA,,,,,,
1812,ENSG00000112335,STAR,3437,1216.898623,HISAT2,3340,1168.596126,7.496206549,97,3388.5,NA,,,,,,
1813,ENSG00000155903,STAR,3451,975.717703,HISAT2,3354,959.9573059,7.28323966,97,3402.5,NA,,,,,,
1814,ENSG00000129083,STAR,3749,11697.52096,HISAT2,3652,11312.35921,9.761561052,97,3700.5,NA,,,,,,
1815,ENSG00000164796,STAR,3830,498.4258064,HISAT2,3733,478.4056098,6.603440461,97,3781.5,NA,,,,,,
1816,ENSG00000104626,STAR,1766,650.15051,HISAT2,1670,634.9835679,6.874862488,96,1718,NA,,,,,,
1817,ENSG00000213064,STAR,1781,1590.124628,HISAT2,1877,1522.984561,7.762858416,-96,1829,NA,,,,,,
1818,ENSG00000131941,STAR,2164,636.3124878,HISAT2,2068,618.7431949,6.851908565,96,2116,7,,,,,,
1819,ENSG00000187098,STAR,2196,8521.688995,HISAT2,2100,8226.746686,9.444230954,96,2148,NA,,,,,,
1820,ENSG00000167767,STAR,2325,14.5823958,HISAT2,2229,14.09587526,3.074096655,96,2277,NA,,,,,,
1821,ENSG00000109107,STAR,2444,1086.277238,HISAT2,2348,1043.744256,7.382839335,96,2396,NA,,,,,,
1822,ENSG00000135912,STAR,2536,10063.90039,HISAT2,2440,9729.031175,9.611021788,96,2488,NA,,,,,,
1823,ENSG00000152240,STAR,2935,1235.485418,HISAT2,2839,1156.228938,7.503069037,96,2887,NA,,,,,,
1824,ENSG00000198796,STAR,391,37.92003606,HISAT2,486,37.31611645,4.035621883,-95,438.5,6,,,,,,
1825,ENSG00000241553,STAR,1212,542.4568576,HISAT2,1117,512.7855312,6.683172722,95,1164.5,NA,,,,,,
1826,ENSG00000280010,STAR,1557,20.48410053,HISAT2,1462,20.31163421,3.422303657,95,1509.5,NA,,,,,,
1827,ENSG00000117010,STAR,1719,387.6204443,HISAT2,1624,378.7901816,6.35786919,95,1671.5,NA,,,,,,
1828,ENSG00000151136,STAR,2069,630.8520979,HISAT2,2164,612.2182235,6.842641883,-95,2116.5,NA,,,,,,
1829,ENSG00000169126,STAR,2145,649.3230259,HISAT2,2050,626.7677659,6.869749013,95,2097.5,NA,,,,,,
1830,ENSG00000196136,STAR,2331,14.54877474,HISAT2,2426,14.70222129,3.086481403,-95,2378.5,NA,,,,,,
1831,ENSG00000215093,STAR,2384,3693.214367,HISAT2,2479,2101.945472,8.46467538,-95,2431.5,NA,,,,,,
1832,ENSG00000185585,STAR,2394,358.024803,HISAT2,2489,347.3987676,6.276124909,-95,2441.5,NA,,,,,,
1833,ENSG00000186409,STAR,2518,1470.178442,HISAT2,2423,1402.674423,7.683180661,95,2470.5,NA,,,,,,
1834,ENSG00000157985,STAR,3177,173.3955238,HISAT2,3272,163.2938916,5.541430079,-95,3224.5,NA,,,,,,
1835,ENSG00000261366,STAR,3562,112.1514111,HISAT2,3467,108.5714776,5.11461776,95,3514.5,NA,,,,,,
1836,ENSG00000143569,STAR,3695,1577.729034,HISAT2,3600,1503.767821,7.753457415,95,3647.5,NA,,,,,,
1837,ENSG00000092208,STAR,3995,1441.89425,HISAT2,3900,1376.498089,7.663944531,95,3947.5,NA,,,,,,
1838,ENSG00000135824,STAR,4102,78.57358095,HISAT2,4007,74.81425166,4.753423856,95,4054.5,NA,,,,,,
1839,ENSG00000108688,STAR,509,140.5798541,HISAT2,415,135.9053606,5.340095069,94,462,NA,,,,,,
1840,ENSG00000143507,STAR,823,903.6178437,HISAT2,729,856.4177884,7.194306766,94,776,NA,,,,,,
1841,ENSG00000180440,STAR,1104,99.65001751,HISAT2,1198,96.70374062,4.997225029,-94,1151,1,,,,,,
1842,ENSG00000072401,STAR,1658,143.8755482,HISAT2,1752,137.8811831,5.360428599,-94,1705,NA,,,,,,
1843,ENSG00000164118,STAR,1684,3905.743587,HISAT2,1590,3751.890699,8.662451122,94,1637,NA,,,,,,
1844,ENSG00000103591,STAR,1687,5894.925835,HISAT2,1593,5699.843938,9.076219983,94,1640,NA,,,,,,
1845,ENSG00000127526,STAR,1688,1319.071843,HISAT2,1594,1268.365131,7.577252188,94,1641,NA,,,,,,
1846,ENSG00000251474,STAR,1799,570.5620009,HISAT2,1705,532.8038352,6.729780961,94,1752,8,,,,,,
1847,ENSG00000254300,STAR,1967,25.70895698,HISAT2,1873,24.87599685,3.641445949,94,1920,NA,,,,,,
1848,ENSG00000162105,STAR,2172,1068.577213,HISAT2,2078,1033.960045,7.368691193,94,2125,NA,,,,,,
1849,ENSG00000163453,STAR,2201,2491.743124,HISAT2,2295,2333.336376,8.204784264,-94,2248,NA,,,,,,
1850,ENSG00000124508,STAR,2825,884.9765309,HISAT2,2919,833.808301,7.171565176,-94,2872,NA,,,,,,
1851,ENSG00000240914,STAR,2941,4335.096138,HISAT2,3035,3913.193044,8.746985417,-94,2988,NA,,,,,,
1852,ENSG00000147852,STAR,3202,962.544091,HISAT2,3108,930.9787595,7.264053582,94,3155,NA,,,,,,
1853,ENSG00000120937,STAR,648,36.07976238,HISAT2,741,33.3079853,3.965255763,-93,694.5,1,,,,,,
1854,ENSG00000163191,STAR,930,553.0674305,HISAT2,837,520.9472014,6.701396363,93,883.5,2,,,,,,
1855,ENSG00000076641,STAR,1306,1454.650149,HISAT2,1213,1424.821782,7.681127169,93,1259.5,4,,,,,,
1856,ENSG00000286866,STAR,2212,8.486631978,HISAT2,2119,8.347929401,2.538494547,93,2165.5,NA,,,,,,
1857,ENSG00000132718,STAR,2226,3636.12889,HISAT2,2319,3508.531463,8.592373875,-93,2272.5,1,,,,,,
1858,ENSG00000101146,STAR,2836,2794.801508,HISAT2,2929,2645.279088,8.322987145,-93,2882.5,NA,,,,,,
1859,ENSG00000124875,STAR,2842,7.910376888,HISAT2,2935,7.691285496,2.464365419,-93,2888.5,NA,,,,,,
1860,ENSG00000123472,STAR,3464,499.3689462,HISAT2,3371,480.4165814,6.606078721,93,3417.5,NA,,,,,,
1861,ENSG00000147121,STAR,3523,935.179416,HISAT2,3430,886.7905018,7.228805394,93,3476.5,NA,,,,,,
1862,ENSG00000164332,STAR,3766,2111.209771,HISAT2,3673,2038.232505,8.048892439,93,3719.5,3,,,,,,
1863,ENSG00000078401,STAR,369,151.0478014,HISAT2,461,145.8121801,5.411440189,-92,415,1,,,,,,
1864,ENSG00000042781,STAR,711,83.16904242,HISAT2,619,80.94878521,4.817401899,92,665,NA,,,,,,
1865,ENSG00000114573,STAR,1400,14897.78785,HISAT2,1308,14496.49048,10.00541367,92,1354,NA,,,,,,
1866,ENSG00000185681,STAR,1704,476.6609952,HISAT2,1612,441.4208937,6.547318184,92,1658,NA,,,,,,
1867,ENSG00000211866,STAR,2899,12.95369546,HISAT2,2807,8.652084731,2.849534591,92,2853,1,,,,,,
1868,ENSG00000145912,STAR,2902,85.83346602,HISAT2,2810,83.23083418,4.847715367,92,2856,6,,,,,,
1869,ENSG00000185742,STAR,2942,56.6402689,HISAT2,2850,56.26403439,4.439968674,92,2896,1,,,,,,
1870,ENSG00000155959,STAR,2943,3925.677795,HISAT2,2851,3840.21644,8.673476341,92,2897,NA,,,,,,
1871,ENSG00000281501,STAR,3916,136.7353873,HISAT2,4008,131.3767086,5.310363231,-92,3962,NA,,,,,,
1872,ENSG00000105640,STAR,4030,4870.162187,HISAT2,4122,4306.857127,8.857029869,-92,4076,NA,,,,,,
1873,ENSG00000182551,STAR,775,379.4369473,HISAT2,684,357.1109976,6.324345425,91,729.5,1,,,,,,
1874,ENSG00000107282,STAR,810,200.5961465,HISAT2,719,190.5896377,5.689991026,91,764.5,7,,,,,,
1875,ENSG00000277893,STAR,1919,9.369696467,HISAT2,2010,8.940262396,2.627550498,-91,1964.5,1,,,,,,
1876,ENSG00000168894,STAR,2558,1629.006172,HISAT2,2649,1486.562509,7.771609927,-91,2603.5,NA,,,,,,
1877,ENSG00000197013,STAR,2878,2790.719338,HISAT2,2787,2681.035415,8.326332168,91,2832.5,NA,,,,,,
1878,ENSG00000225655,STAR,3167,387.539863,HISAT2,3076,366.1224878,6.346690379,91,3121.5,NA,,,,,,
1879,ENSG00000138801,STAR,3313,4824.340227,HISAT2,3404,4665.731603,8.875874964,-91,3358.5,8,,,,,,
1880,ENSG00000157593,STAR,3425,84.72675704,HISAT2,3516,79.98080729,4.826048459,-91,3470.5,NA,,,,,,
1881,ENSG00000272886,STAR,3637,5833.259096,HISAT2,3546,5628.554221,9.065029728,91,3591.5,6,,,,,,
1882,ENSG00000165046,STAR,749,406.1060355,HISAT2,839,393.9378108,6.402041469,-90,794,NA,,,,,,
1883,ENSG00000138002,STAR,762,1089.200401,HISAT2,672,1040.0427,7.383505957,90,717,NA,,,,,,
1884,ENSG00000256654,STAR,1017,15.52962867,HISAT2,1107,14.73345946,3.130977876,-90,1062,NA,,,,,,
1885,ENSG00000170382,STAR,1192,154.7814243,HISAT2,1102,147.4611786,5.431588785,90,1147,NA,,,,,,
1886,ENSG00000079841,STAR,1287,163.5461286,HISAT2,1377,155.6890252,5.486416539,-90,1332,NA,,,,,,
1887,ENSG00000231943,STAR,1555,1444.644327,HISAT2,1645,1427.728745,7.677172845,-90,1600,NA,,,,,,
1888,ENSG00000286458,STAR,1578,33.45714108,HISAT2,1668,32.92877173,3.910452311,-90,1623,NA,,,,,,
1889,ENSG00000084234,STAR,1624,4251.483552,HISAT2,1534,4053.739395,8.744863004,90,1579,NA,,,,,,
1890,ENSG00000101935,STAR,1715,942.3481665,HISAT2,1625,917.791801,7.24511574,90,1670,NA,,,,,,
1891,ENSG00000276248,STAR,1868,74.01473359,HISAT2,1958,69.90188695,4.691032943,-90,1913,NA,,,,,,
1892,ENSG00000169429,STAR,1945,12.73487946,HISAT2,2035,12.57426052,2.945596715,-90,1990,NA,,,,,,
1893,ENSG00000272870,STAR,2128,338.6703942,HISAT2,2218,323.5814629,6.215529925,-90,2173,NA,,,,,,
1894,ENSG00000214113,STAR,2192,1037.232102,HISAT2,2102,940.004677,7.318031754,90,2147,NA,,,,,,
1895,ENSG00000120910,STAR,2236,378.7055335,HISAT2,2326,366.0082042,6.330985054,-90,2281,NA,,,,,,
1896,ENSG00000185513,STAR,2503,288.602318,HISAT2,2413,272.9145359,6.052229361,90,2458,1,,,,,,
1897,ENSG00000004700,STAR,2614,1643.552846,HISAT2,2704,1593.425839,7.799862233,-90,2659,NA,,,,,,
1898,ENSG00000151746,STAR,2626,2266.137376,HISAT2,2536,2221.958552,8.124777563,90,2581,NA,,,,,,
1899,ENSG00000166398,STAR,2672,466.0027273,HISAT2,2762,444.4005726,6.534083872,-90,2717,8,,,,,,
1900,ENSG00000186642,STAR,2791,22.84393393,HISAT2,2701,22.22344658,3.525055474,90,2746,NA,,,,,,
1901,ENSG00000103226,STAR,2912,1767.968273,HISAT2,2822,1642.265724,7.859066042,90,2867,17,,,,,,
1902,ENSG00000099341,STAR,3055,1417.119298,HISAT2,2965,1335.187482,7.642386494,90,3010,NA,,,,,,
1903,ENSG00000137942,STAR,3374,2776.286731,HISAT2,3284,2713.078684,8.326716731,90,3329,NA,,,,,,
1904,ENSG00000232699,STAR,3492,427.3288642,HISAT2,3582,207.3444826,6.274764103,-90,3537,NA,,,,,,
1905,ENSG00000175395,STAR,3831,872.1842216,HISAT2,3741,853.7140604,7.169381773,90,3786,NA,,,,,,
1906,ENSG00000175315,STAR,4255,8.646711535,HISAT2,4165,7.99041349,2.53701814,90,4210,1,,,,,,
1907,ENSG00000103876,STAR,534,218.1716142,HISAT2,623,205.0640349,5.770517431,-89,578.5,NA,,,,,,
1908,ENSG00000178104,STAR,880,7755.508485,HISAT2,791,7496.122336,9.350412671,89,835.5,NA,,,,,,
1909,ENSG00000145780,STAR,1223,637.8034478,HISAT2,1134,620.1826738,6.854243509,89,1178.5,1,,,,,,
1910,ENSG00000198585,STAR,1564,482.5350646,HISAT2,1475,466.5109385,6.573387574,89,1519.5,NA,,,,,,
1911,ENSG00000155008,STAR,1823,1583.305592,HISAT2,1734,1502.925225,7.755667895,89,1778.5,NA,,,,,,
1912,ENSG00000182220,STAR,2754,4768.86894,HISAT2,2665,4621.078635,8.864945604,89,2709.5,NA,,,,,,
1913,ENSG00000147100,STAR,2846,657.5968735,HISAT2,2757,636.407865,6.883258473,89,2801.5,NA,,,,,,
1914,ENSG00000112699,STAR,2923,77.74446029,HISAT2,3012,73.63952615,4.741135569,-89,2967.5,NA,,,,,,
1915,ENSG00000109814,STAR,3068,2811.200576,HISAT2,2979,2652.62108,8.327849706,89,3023.5,NA,,,,,,
1916,ENSG00000187266,STAR,3360,67.58740766,HISAT2,3271,64.49767281,4.603531284,89,3315.5,NA,,,,,,
1917,ENSG00000167862,STAR,3461,483.4904602,HISAT2,3550,464.3992004,6.573247197,-89,3505.5,NA,,,,,,
1918,ENSG00000204086,STAR,3914,27.23123987,HISAT2,4003,25.78405499,3.6919564,-89,3958.5,1,,,,,,
1919,ENSG00000106144,STAR,4118,1298.947023,HISAT2,4207,1237.61644,7.558910637,-89,4162.5,NA,,,,,,
1920,ENSG00000138166,STAR,638,138.3243673,HISAT2,726,131.7652296,5.319134097,-88,682,2,,,,,,
1921,ENSG00000232823,STAR,809,494.8762902,HISAT2,897,376.6269599,6.526772669,-88,853,NA,,,,,,
1922,ENSG00000123213,STAR,861,818.5416271,HISAT2,773,790.8229422,7.101637337,88,817,NA,,,,,,
1923,ENSG00000169641,STAR,886,536.7757782,HISAT2,974,524.5082263,6.683398356,-88,930,NA,,,,,,
1924,ENSG00000143158,STAR,1058,446.9442157,HISAT2,1146,431.5839167,6.496376983,-88,1102,NA,,,,,,
1925,ENSG00000105875,STAR,1117,232.45719,HISAT2,1205,221.6965553,5.838620627,-88,1161,NA,,,,,,
1926,ENSG00000116209,STAR,1316,10832.80207,HISAT2,1228,10463.91585,9.684383332,88,1272,NA,,,,,,
1927,ENSG00000258311,STAR,1346,89.38472671,HISAT2,1258,86.81565697,4.888788175,88,1302,NA,,,,,,
1928,ENSG00000277443,STAR,2017,2990.274461,HISAT2,1929,2882.587144,8.396508758,88,1973,1,,,,,,
1929,ENSG00000118513,STAR,2242,124.9694371,HISAT2,2330,119.6173954,5.219155834,-88,2286,NA,,,,,,
1930,ENSG00000165521,STAR,2386,68.19001074,HISAT2,2298,63.13089852,4.602721791,88,2342,NA,,,,,,
1931,ENSG00000286219,STAR,3266,704.2393613,HISAT2,3178,677.8777002,6.950027305,88,3222,3,,,,,,
1932,ENSG00000198498,STAR,3892,1195.238551,HISAT2,3804,1144.536511,7.477325249,88,3848,NA,,,,,,
1933,ENSG00000120051,STAR,4009,66.52978376,HISAT2,4097,63.39721281,4.587295279,-88,4053,NA,,,,,,
1934,ENSG00000152583,STAR,4375,5287.269794,HISAT2,4287,5138.868622,8.969122472,88,4331,NA,,,,,,
1935,ENSG00000205581,STAR,1276,2767.013495,HISAT2,1189,2617.305077,8.312789456,87,1232.5,NA,,,,,,
1936,ENSG00000133065,STAR,1284,756.2747332,HISAT2,1197,727.4730772,7.021094028,87,1240.5,NA,,,,,,
1937,ENSG00000110756,STAR,1942,4832.495691,HISAT2,1855,4689.057474,8.878640151,87,1898.5,11,,,,,,
1938,ENSG00000145979,STAR,2259,373.0921084,HISAT2,2172,350.727444,6.307106748,87,2215.5,NA,,,,,,
1939,ENSG00000175595,STAR,2551,560.3411702,HISAT2,2464,539.1817591,6.72134383,87,2507.5,NA,,,,,,
1940,ENSG00000176809,STAR,2590,514.3405999,HISAT2,2503,464.084537,6.615238697,87,2546.5,3,,,,,,
1941,ENSG00000112320,STAR,3153,233.9966544,HISAT2,3066,223.5280225,5.845746818,87,3109.5,NA,,,,,,
1942,ENSG00000149548,STAR,3539,262.8761308,HISAT2,3452,254.4040786,5.966347155,87,3495.5,NA,,,,,,
1943,ENSG00000048392,STAR,3873,5459.992096,HISAT2,3786,5336.50572,9.003100307,87,3829.5,NA,,,,,,
1944,ENSG00000146409,STAR,994,538.3190204,HISAT2,1080,521.5186112,6.683458971,-86,1037,NA,,,,,,
1945,ENSG00000132623,STAR,1228,205.2041576,HISAT2,1314,197.9896935,5.717682107,-86,1271,NA,,,,,,
1946,ENSG00000270276,STAR,1356,123.4310567,HISAT2,1270,119.4446966,5.21032408,86,1313,3,,,,,,
1947,ENSG00000248932,STAR,1870,425.4294344,HISAT2,1956,394.7222039,6.434210245,-86,1913,NA,,,,,,
1948,ENSG00000116489,STAR,2077,16621.69301,HISAT2,1991,16079.46358,10.11299555,86,2034,NA,,,,,,
1949,ENSG00000179314,STAR,2181,446.5591942,HISAT2,2267,429.9205644,6.494539426,-86,2224,NA,,,,,,
1950,ENSG00000120549,STAR,2318,1410.034043,HISAT2,2232,1361.235097,7.645231063,86,2275,NA,,,,,,
1951,ENSG00000175745,STAR,2517,442.5341023,HISAT2,2431,423.3388053,6.483418473,86,2474,NA,,,,,,
1952,ENSG00000170234,STAR,2996,1411.82372,HISAT2,2910,1382.362916,7.651122638,86,2953,NA,,,,,,
